Web;Title;Url;Datetime;Abstract
lidovky.cz;Hrad zveřejnil platy a odměny za loňský rok. Mynář s Ovčáčkem si přilepšili;https://www.lidovky.cz/domov/hrad-platy-odmeny-rok-2022-kancler-mluvci-statisice-korun.A230106_121836_ln_domov_hma;2023-01-06;Kancelář prezidenta republiky ve čtvrtek zveřejnila platy a odměny svých pracovníků za loňský rok. Třeba Vratislav Mynář si v loňském roce přišel na téměř 1,5 milionu čistého. Dalších téměř 900 tisíc získal na odměnách. Mluvčí Jiří Ovčáček, který nepříliš komunikuje s novináři, si za svou práci v loňském roce vydělal zhruba 756 tisíc korun. K tomu získal odměny přes 300 tisíc korun.
lidovky.cz;Červená mizí, modrou střídá bílá. Česká spořitelna mění po pěti letech logo;https://www.lidovky.cz/byznys/ceska-sporitelna-nove-logo-financni-gramotnost-zdravi-klientu-uvery-finance.A230106_121850_ln_ekonomika_hma;2023-01-06;Minimalistické, bílé na barevném podkladu. Takové je nové logo banky s nejdelší tradicí na českém trhu – České spořitelny. Podle ní jde o největší změnu od roku 1989. Banka zároveň přichází s kampaní, jejímž cílem je zlepšit finanční zdraví svých klientů. Spolu s tím plánuje do roku 2025 v sérii nových úvěrů poskytnout českým firmám 50 miliard korun na zvýšení konkurenceschopnost a udržení zaměstnanců.
lidovky.cz;Gianluca Vialli zemřel. Bývalý italský fotbalista bojoval s rakovinou slinivky;https://www.lidovky.cz/sport/fotbal/gianluca-vialli-umrti.A230106_121927_ln-sport-fotbal_hma;2023-01-06;Zemřel někdejší vynikající fotbalista Gianluca Vialli, jeden z nejlepších italských útočníků historie. Bylo mu 58 let. V roce 2017 mu lékaři zjistili rakovinu slinivky. Dlouho se zákeřnou nemocí bojoval, nakonec jí podlehl.
lidovky.cz;Potraviny jsou rekordně drahé, světové ceny loni podle OSN vzrostly o 14 procent;https://www.lidovky.cz/byznys/svetove-ceny-potravin-fao.A230106_121936_ln_ekonomika_hma;2023-01-06;Světové ceny potravin loni vzrostly na rekord. Souhrnný index, který sleduje ceny obilovin, rostlinných olejů, mléčných výrobků, masa a cukru na mezinárodních trzích, se v průměru zvýšil o 14,3 procenta na 143,7 bodu. To je nejvíce od roku 1990, kdy se index začal sledovat.
lidovky.cz;Kellnerová je 12. nejbohatší ženou světa, spočítal americký Forbes;https://www.lidovky.cz/byznys/kellnerova-miliardy-bohatstvi-ppf-zena-zebricek-nejbohatsi-zeny-sveta.A230106_100445_ln_ekonomika_hma;2023-01-06;Podnikatelka Renáta Kellnerová s rodinou je na 12. místě žebříčku nejbohatších žen světa, vyplývá z žebříčku amerického časopisu Forbes. Pětapadesátiletá vdova po vlastníkovi investiční skupiny PPF Petru Kellnerovi, který tragicky zahynul předloni v březnu, má podle žebříčku majetek za 16,3 miliardy USD (přes 372 miliard Kč). Celkově se umístila na 100. příčce, a je tak nejvýše ze všech Čechů.
lidovky.cz;Strojenost může prohrát volby. Televizní debaty potřebují hlavně Babišovi rivalové, říká expert ze STEM;https://www.lidovky.cz/domov/rozhovor-stem-martin-kratochvil-prezidentske-volby-2023-debaty-pruzkumy.A230106_115727_ln_domov_hma;2023-01-06;O tom, zda expremiérovi a lídrovi opozičního hnutí ANO Andreji Babišovi může uškodit neúčast v debatách či jak jsou rozložené síly mezi dalšími spolufavority volby, Petrem Pavlem a Danuší Nerudovou, hovoří v rozhovoru pro Lidovky.cz Martin Kratochvíl, analytik Ústavu empirických výzkumů STEM.
lidovky.cz;Babišova závěrečná řeč u soudu: Čapí hnízdo je smyšlená kauza, syna zneužili;https://www.lidovky.cz/domov/andrej-babis-soud-capi-hnizdo.A230106_093933_ln_domov_hma;2023-01-06;Andrej Babiš přednesl u soudu závěrečnou řeč v kauze Čapí hnízdo. „Nikdy bych tady nestál, pokud bych nevstoupil do politiky,“ prohlásil v úvodu Babiš s tím, že jde podle něj o smyšlenou kauzu, kterou ovlivňují média. Po jeho závěrečné řeči bylo rozhodnuto, že rozsudek vynese soudce Jan Šott v pondělí v 9 hodin ráno.
lidovky.cz;Masér obvinil poslance ze znásilnění. Lže, je nemocný, brání se lidovec;https://www.lidovky.cz/domov/znasilneni-sexualni-nasili-poslanec-utok-kdu-csl.A230106_105705_ln_domov_hma;2023-01-06;Lidovecký poslanec Jiří Navrátil čelí nařčení, že znásilnil devětatřicetiletého muže. Ten vše nahlásil na policii již loni v listopadu. Vedení KDU-ČSL o kauze podle mluvčí Lucie Ješátkové ví. Navrátil policii slíbil součinnost a v současné době připravuje podání trestního oznámení za křivé obvinění.
lidovky.cz;Růst důchodů poráží i inflaci. Polepší si hlavně lidé s nižší penzí;https://www.lidovky.cz/serialy/duchod-penize-inflace-prispevek-na-dite-duchodci-senior-hasic.A230104_101308_ln_specialy_ape;2023-01-06;Dobrá zpráva pro seniory. Loni se důchody valorizovaly hned třikrát a s příchodem nového roku se zvyšují znovu, v průměru o 825 korun. Především ženy k tomu dostanou navíc ještě 500 korun za každé vychované dítě. A přicházejí i další novinky.
lidovky.cz;S Radeckým za lepší vztahy. Rozdílné chování Rumunů a Bulharů kvůli neotevření Schengenu;https://www.lidovky.cz/nazory/ostblog-robert-schuster-rumunsko-chorvatsko-eu-evropska-unie-schengen.A230105_114636_ln_nazory_atv;2023-01-06;Pro Chorvatsko začalo s příchodem roku 2023 něco jako nový letopočet. Země s necelými čtyřmi miliony obyvatel vstoupila do eurozóny a zároveň se také stala součástí schengenského prostoru.
lidovky.cz;V Moldavě opět vyškrtli některé voliče, nové hlasování ohlídá policie i kraj;https://www.lidovky.cz/domov/moldava-teplicko-volby-vyskrtnuti-krajsky-urad-policie.A230106_133413_ln_domov_hma;2023-01-06;Obecní úřad Moldavy na Teplicku, kde se bude v sobotu opakovat hlasování do zastupitelstva, znovu vyškrtl některé voliče ze seznamu. Jde o 38 lidí, kteří podle vedení radnice v obci nežijí a nemají k ní žádný vztah. Na hlasování bude dohlížet krajský úřad. K volbám přijala opatření také policie.
lidovky.cz;Proti Wollnerovi vypovídalo 13 lidí. Případem se zabývá policie;https://www.lidovky.cz/domov/ceska-televize-marek-wollner.A230106_110218_ln_domov_hma;2023-01-06;Proti Marku Wollnerovi, šéfredaktorovi reportážní publicistiky České televize, vypovídalo před interní komisí minimálně třináct současných či bývalých zaměstnanců. Ve středu to uvedl portál HlídacíPes.org s tím, že svědectví obsahovala sexuální obtěžování a šikanu. Wollner vinu odmítá s tím, že jde o tvrzení typu „jedna paní povídala“. Policie začala případ řešit.
lidovky.cz;Postrach Afričanů skončil v poutech. Nekrutějšího pašeráka migrantů dopadl Interpol;https://www.lidovky.cz/svet/interpol-paserak-lidi-afrika-eritrea-kidane-zekarias-habtemariam.A230106_143823_ln_zahranici_hma;2023-01-06;Interpol hlásí úspěch. Světově nejhledanější pašerák migrantů a obchodník s lidmi Kidane Zekarias Habtemariam z Eritreji, známý především svou nevídanou brutalitou, byl dle čtvrtečního oznámení policejní organizace zatčen.
lidovky.cz;Plošně se sledují čtyři nádory. Jedině díky prevenci se rakovina odhalí včas;https://www.lidovky.cz/relax/zdravi/rakovina-prevence-onkologicke-onemocneni-screening-nemocnice-lekar.A230104_132524_ln-zdravi_ape;2023-01-06;Prevence je nedílnou součástí péče o zdraví. I když se člověk cítí dobře, sportuje, zdravě jí, dostatečně odpočívá, neměl by zapomínat na preventivní opatření, která mohou odhalit závažná onemocnění ve stadiu, kdy jsou ještě léčitelná.
lidovky.cz;Jaromír Honzák opět exceluje novým albem Twenties;https://www.lidovky.cz/orientace/kultura/jaromir-honzak-album-twenties-cena-andel-jazz-hudba.A230106_122433_ln_kultura_ape;2023-01-06;Držitel hned pěti žánrových cen Anděl v jazzovém oboru, kontrabasista a skladatel Jaromír Honzák, vydal jedenácté album. Nese název Twenties, zřejmě aby reflektovalo aktuální umělcovo rozpoložení ve 20. letech stávajícího století.
lidovky.cz;Chtít chudou Čínu je nesmysl. Snažme se ale vrazit klín mezi ni a Rusko;https://www.lidovky.cz/nazory/machacek-cina-rusko-ekonomika-prosperita-krize.A230106_150845_ln_nazory_hma;2023-01-06;Komentátora deníku Financial Times Gideona Rachmana se nedávno na přednášce zeptali, jestli si má Západ přát, aby byla Čína neúspěšná. Ta otázka ho zaujala také v souvislosti s tím, že se hodně píše, že Čínu čeká prudké hospodářské zpomalení. Není to snad to, co jako Západ potřebujeme?
lidovky.cz;Dálnice D1 je rázem o pět kilometrů kratší. Kvůli nečekané změně musí řidiči ubrat plyn;https://www.lidovky.cz/domov/pruhonice-sporilov-d1-1-trida-praha-okruh.A230106_152057_ln_domov_atv;2023-01-06;Dálnice D1 se nově u Prahy o pět kilometrů zkrátila. Z úseku Spořilov – Průhonice se stala silnice první třídy, kde se může jet maximálně 110 kilometrů v hodině.
lidovky.cz;Nejlepší obránce turnaje, tři hráči v All Star týmu. Čeští junioři vynikali;https://www.lidovky.cz/sport/hokej/all-star-tym-ms-junioru-cesko.A230106_155958_ln-sport-hokej_atv;2023-01-06;Vyzrálá týmová hra, obětavost, ale také mimořádné individuální výkony na hraně svých možností předváděli čeští hokejisté na mistrovství světa do dvaceti let. Hned tři z nich vybrali novináři do nejlepšího týmu turnaje - Tomáše Suchánka, Davida Jiříčka a Jiřího Kulicha.
lidovky.cz;Pošta má podezření na zneužití SIPO u tisíců plátců, policie řeší první podvody;https://www.lidovky.cz/byznys/zneuziti-sipo-ceska-posta-tran-warehouse-platby-varovani.A230106_155351_ln_ekonomika_atv;2023-01-06;Česká pošta v posledních dnech zaregistrovala podezření na podvodné zneužití služby SIPO ze strany jednoho příjemce. Dotčeno bylo asi 4 000 plátců, po kterých jedna firma požaduje zaplacení částek v řádu tisíců korun. Jméno firmy pošta nechce zveřejnit. Pošta doporučuje lidem zkontrolovat si, za co a komu přes SIPO platí. Jen v Pardubickém kraji šetří kriminalisté několik desítek případů.
lidovky.cz;Jurečka jmenuje Hladíka náměstkem. Může pak vést úřad navzdory Zemanovi;https://www.lidovky.cz/domov/hladik-ministerstvo-zivotniho-prostredi-vlada-kdu-csl-povereny-namestek.A230106_093938_ln_domov_hma;2023-01-06;Petr Hladík může vést ministerstvo životního prostředí navzdory prezidentovi Miloši Zemanovi. Jako pověřený náměstek. Šéf lidovců Marian Jurečka po jednání celostátního výboru KDU-ČSL oznámil, že Hladíka v pondělí jmenuje svým náměstkem. Hladík počítá s tím, že bude osm týdnů náměstkem, než nastoupí nově zvolený prezident republiky. Premiér Petr Fiala souhlasí.
lidovky.cz;Okamura: Babiš je ve 2. kole nevolitelný, nesnáší ho 70 procent národa. Měl by odstoupit a podpořit Baštu;https://www.lidovky.cz/domov/okamura-havlicek-hladik-babis-basta-debata-prezident-volby.A230106_164833_ln_domov_atv;2023-01-06;Andrej Babiš by měl odstoupit z prezidentské volby a podpořit Jaroslava Baštu. V pořadu 360° na CNN Prima News to řekl předseda SPD Tomio Okamura. Podle něj Babiš nemá šanci ve druhém kole vyhrát. Místopředseda hnutí ANO Karel Havlíček v debatě také zkritizoval postoj KDU-ČSL k nominaci Petra Hladíka na pozici ministra životního prostředí.
lidovky.cz;Obrněná síla pro Ukrajinu. Němci pošlou raději starší, ale spolehlivější transportéry Marder;https://www.lidovky.cz/svet/valka-ukrajina-ocelova-pest-obrnene-transportery-marder-amx-10-rc-bradley.A230106_160301_ln_zahranici_atv;2023-01-06;USA, Francie a Německo stupňují svou podporu napadené Ukrajiny. Každá z těchto tří zemí poskytne moderní obrněné transportéry.
lidovky.cz;Ztohoven se zapojili do voleb. S generálem Pavlem se domluvili na vrácení standarty, mají ale podmínku;https://www.lidovky.cz/domov/petr-pavel-ztohoven-ukradena-standarta.A230106_182657_ln_domov_atv;2023-01-06;Prezidentský kandidát Petr Pavel oznámil na svém Twitteru, že dohodl vrácení standarty, kterou v roce 2015 odcizila skupina Ztohoven a nahradila ji červenými trenýrkami. Skupina a Pavel se dohodli na kompromisu – prezidentskou standartu vrátí jen pod podmínkou, že se hlavou státu nestane Andrej Babiš.
lidovky.cz;Centrem Prahy prošel průvod, v jeho čele jeli Tři králové na velbloudech;https://www.lidovky.cz/domov/trikralovy-pruvod-staromestske-namesti-karluv-most.A230106_185523_ln_domov_atv;2023-01-06;Tříkrálový průvod vyšel dnes za velké pozornosti Pražanů a turistů z Malostranského náměstí v centru Prahy. Postavy oděné jako Tři králové projely městem na velbloudech přes Karlův most na Staré Město.
lidovky.cz;Ostřelování pokračuje během příměří, Rusko zasáhlo nemocnici v Kramatorsku;https://www.lidovky.cz/svet/ukrajina-rusko-primeri-putin-isw-analyza.A230106_082140_ln_zahranici_hma;2023-01-06;Dělostřelecká palba u východoukrajinského Bachmutu pokračuje navzdory příměří z obou stran. Jednostranné příměří na příkaz prezidenta Vladimira Putina začalo podle ruských médií v 10:00 SEČ.
lidovky.cz;Generál Pavel ví, kdo ukrývá ukradenou standartu z Pražského hradu. S policií o tom nemluvil;https://www.lidovky.cz/domov/policie-standarta-prazsky-hrad-general-pavel-ztohoven.A230106_202337_ln_domov_atv;2023-01-06;Generál Petr Pavel ví, kde se nachází odcizená prezidentská standarta z Pražského hradu. Tu v roce 2015 vyměnili členové Ztohoven za obří červené trenýrky. Policie se zajímá o detaily.
lidovky.cz;ZVĚŘINA: Kandidát na prezidenta překupníkem se standartou. Pavel se podílí na vydírání ve jménu morálky;https://www.lidovky.cz/nazory/standarta-prazsky-hrad-general-pavel-ztohoven.A230106_185633_ln_nazory_atv;2023-01-06;Generál Pavel prý dojednal vrácení prezidentské standarty na Hrad. Zloději, tedy skupina Ztohoven, si kladou podmínku, vrátí standartu jen tehdy, když nebude zvolen Andrej Babiš.
lidovky.cz;USA pošlou Ukrajině dosud největší pomoc. Posílí i východní křídlo NATO;https://www.lidovky.cz/svet/usa-bradley-ukrajina-valka-rusko-nato-vychod-pomoc.A230106_210450_ln_zahranici_atv;2023-01-06;Spojené státy poskytnou další vojenskou pomoc ve výši 3,75 miliardy dolarů (přibližně 84 miliard korun) Ukrajině a jejím sousedům na východním křídle Severoatlantické aliance. Oznámil to Bílý dům. Do Kyjeva zamíří vojenská pomoc ve výši téměř tří miliard dolarů, sousedním zemím poskytne Washington 682 milionů dolarů.
lidovky.cz;Dostanete cukrovku a léky na doživotí. Bez slinivky se žije těžce, říká expert;https://www.lidovky.cz/relax/zdravi/slinivka-rakovina-nador-cukrovka-ikem-peter-girman.A230104_133000_ln-zdravi_ape;2023-01-07;Slinivka. Malý orgán uložený v levém nadbřišku. I když je pro organismus velmi důležitá, dá se bez ní žít. „Život bez slinivky je možný, ale jeho kvalita je nižší než u zdravých lidí,“ říká docent Peter Girman, přednosta Kliniky diabetologie IKEM.
lidovky.cz;Skutečná rebelka a královna punku. Koncept důstojného stárnutí postavila Westwoodová na hlavu;https://www.lidovky.cz/relax/vivienne-westwoodova-punk-moda-obleceni-rebelka.A230104_140253_ln_magazin_ape;2023-01-07;Osmdesátiletá stařena v síťovaných punčochách a v minisukni… Jen jedna žena na světě mohla své sešlé tělo vymódit jako patnáctiletá rebelka a vysloužit si potlesk. A zanechat po sobě nezávislou módní značku s padesátimilionovým obratem (v librách). Vivienne Westwoodová zemřela 29. prosince 2022 ve věku 81 let.
lidovky.cz;Víc než pětatřicet metrů. Dosud neznámý ichtyosaurus překonal velikostí plejtváka;https://www.lidovky.cz/orientace/veda/plejtvak-vedci-paleontologie-ichtyosaurus-dinosaurus-james-hector-obratel.A230105_122358_ln_veda_ape;2023-01-07;Za největšího živočicha všech dob se vesměs považuje plejtvák obrovský. Žije v současnosti. Dorůstá délky okolo třiceti metrů. Může vážit až 200 tun. Plejtváci jsou větší, než byli oblíbení dlouhokrcí dinosauři ze skupiny sauropoda. Teď to ale začíná vypadat, že na naší planetě mohlo existovat stvoření, které by plejtváka svými rozměry překonalo.
lidovky.cz;Svobodné fotky z nesvobody. Jaroslav Kučera vydává knižně fotografie z normalizace;https://www.lidovky.cz/orientace/kultura/josef-kucera-normalizace-fotograf-fotografie-demokracie-klid-pred-bouri.A230106_092734_ln_kultura_ape;2023-01-07;Fotograf Jaroslav Kučera sestavil novou knihu s názvem Klid před bouří. Jde o dosud nepublikované fotografie, jež dokumentují dobu takzvané normalizace, tedy 70. a 80. let, kdy to vypadalo, že se demokracie nikdo z nás nedožije. Kniha představuje sugestivní obrazový deník tehdejší beznaděje stejně jako dokonalý záznam každodenního života.
lidovky.cz;Babiš: Funkce premiéra byla těžší. Mám výhodu, že přesně vím, o čem je role prezidenta;https://www.lidovky.cz/domov/rozhovor-andrej-babis-prezidentsky-kandidat-ln.A230106_215341_ln_domov_atv;2023-01-07;Andrej Babiš se ocitl v poněkud rozporné situaci. Jako šéf největší opoziční strany musí jít vládě po krku. Zároveň ale ví, že zdejší volič očekává od prezidenta klidnější a spíše nadstranický přístup.
lidovky.cz;Jak jsme se potkali s Andrejem Babišem. Dojmy autorů rozhovoru s kandidátem na prezidenta;https://www.lidovky.cz/domov/andrej-babis-redaktor-reporter-ln-lidovky-stein-kambersky-zverina.A230106_221301_ln_domov_atv;2023-01-07;Za posledním z favoritů nadcházejících prezidentských voleb Andrejem Babišem se na rozhovor vydali tři redaktoři serveru Lidovky.cz. Se čtenáři se nyní podělí, jak na ně bývalý premiér při osobním setkání působil.
lidovky.cz;Putin se nepřipojil k věřícím, vánoční bohoslužbu v Kremlu navštívil sám;https://www.lidovky.cz/svet/putin-se-nepripojil-k-vericim-vanocni-bohosluzbu-konanou-v-kremlu-navstivil-sam.A230107_073450_ln_zahranici_pev;2023-01-07;Ruský prezident Vladimir Putin se letos nepřipojil k ostatním věřícím na veřejně konanou vánoční mši. V kremelské katedrále se v pátek konala pravoslavná vánoční bohoslužba pouze pro něj, uvedla agentura Reuters. Podle agentury RIA Novosti se tak Putin poprvé účastnil mše v Moskvě a nikoli v regionech kolem hlavního města.
lidovky.cz;Problém (ne)přechylování. Jak si se společenskou poptávkou poradí počítačové algoritmy?;https://www.lidovky.cz/nazory/veis-denik-n-prechylovani-jmena-spolecenska-poptavka.A230107_075519_ln_nazory_hma;2023-01-07;Slibovali nám znalci, že vzápětí poté, co bouchne poslední silvestrovská rachejtle, nastane v prezidentské předvolební debatě mela a teprve uvidíme, kdo z kandidátů, zejména těch relevantních, po kom čím hodí, nebo aspoň plivne. Do Tří králů se nestalo nic takového, zatím plivali v debatě Primy jen ti irelevantní, a i z nich jen někteří, navíc po vládě, a nikoli po sobě.
lidovky.cz;MPSV navrhlo, aby nouzové ubytování pro uprchlíky bylo zdarma nejvýš 150 dnů;https://www.lidovky.cz/domov/mpsv-navrhlo-aby-nouzove-ubytovani-pro-uprchliky-bylo-zdarma-nejvys-150-dnu.A230107_083433_ln_domov_hma;2023-01-07;Uprchlíci by nově mohli v nouzovém ubytování v ubytovnách či penzionech bezplatně bydlet nejvýš 150 dnů. Po pěti měsících by si měli pobyt buď dál hradit sami, nebo by se museli přestěhovat. Na byt by pak stát mohl začít vyplácet nový příplatek. V další novele zákona „lex Ukrajina“ to navrhuje ministerstvo práce.
lidovky.cz;Kondomy i pilulka po zdarma. Francie podporuje sexuální bezpečí mladých;https://www.lidovky.cz/svet/francie-kondomy-antikoncepce-zdarna.A230107_085544_ln_zahranici_hma;2023-01-07;Mladí lidé ve Francii mají od začátku letošního roku prezervativy zdarma. Bezplatně mohou také všechny ženy dostat nouzovou antikoncepci. Francouzské zdravotnictví se tak snaží bojovat proti nárůstu počtu případů sexuálně přenosných nemocí v posledních letech, zejména u mladých lidí.
lidovky.cz;Šaty princezny Diany i vítězný dres LeBrona Jamese. Aukční síň čeká miliony;https://www.lidovky.cz/svet/sametove-saty-princezny-diany-vitezny-dres-lebrona-jamese-aukce.A230107_101032_ln_zahranici_hma;2023-01-07;Ve Spojených státech se bude koncem měsíce dražit známá sametová róba princezny Diany, ve které se fotila pro časopis Vanity Fair těsně před svou smrtí. Aukční síň Sotheby’s očekává, že by se mohla prodat až za 120 000 dolarů (2,7 milionu korun). Ve stejné dražbě se bude prodávat i vítězný dres amerického basketbalisty LeBrona Jamese.
lidovky.cz;Tálibán kritizuje prince Harryho a posmívá se mu za misi v Afghánistánu;https://www.lidovky.cz/relax/lide/princ-harry-kniha-nahradnik-afghanistan-taliban-kritika.A230107_101214_lide_hma;2023-01-07;Afghánské radikální vládní hnutí Tálibán kritizovalo prince Harryho za to, jak ve svých pamětech Náhradník vzpomíná na 25 lidí, které v Afghánistánu zabil jako střelec na britské vojenské helikoptéře. Harry tvrdí, že o nich nepřemýšlel jako o lidech, ale šachových figurkách odstraněných z šachovnice.
lidovky.cz;Šestiletý chlapec ve Virginii postřelil učitelku. Ta bojuje o život;https://www.lidovky.cz/svet/strelba-spojene-staty-virginie-sestilety-chlapec-ucitel.A230107_102345_ln_zahranici_hma;2023-01-07;Chlapec z první třídy základní školy postřelil během vyučování svou učitelku, která nyní bojuje v nemocnici o život. K incidentu došlo na základní škole Richneck ve městě Newport News v americkém státě Virginie po hádce mezi dvojicí. Podle policie není jasné, jak se dítě ke zbrani dostalo.
lidovky.cz;Aplikace Tečka se přejmenuje na EZ kartu, úřad do ní investuje 50 milionů korun;https://www.lidovky.cz/domov/aplikace-tecka-se-prejmenuje-na-ez-kartu-urad-do-ni-investuje-50-milionu-korun.A230107_111128_ln_domov_hma;2023-01-07;Ministerstvo zdravotnictví přejmenuje mobilní aplikaci Tečka na aplikaci EZ karta. Už letos by mohla začít fungovat jako elektronický očkovací průkaz nebo pro zasílání zpráv. Uvedl to vrchní ředitel sekce informačních a komunikačních technologií ministerstva Milan Blaha. Úřad vypsal na provoz a další rozvoj aplikace veřejnou zakázku v hodnotě 50 milionů korun.
lidovky.cz;K volbám v Moldavě přišli i lidé vyškrtnutí ze seznamu voličů, napsali stížnost;https://www.lidovky.cz/domov/v-desitce-obci-se-uskutecni-dodatecne-komunalni-volby-v-moldave-opakovane.A230107_080817_ln_domov_hma;2023-01-07;V desítce obcí se v sobotu konají dodatečné komunální volby. Hlasuje se tam, kde se pro loňské obecní volby nenašel dostatek kandidátů. Situace se opakovala pouze v Brodci na Lounsku, kde byly dodatečné volby vyhlášeny marně. V Moldavě na Teplicku na volby dohlíží policie.
lidovky.cz;Tahle země není pro děti. Nucený spánek ve školkách je protizákonný, říká bojovnice za lepší školství;https://www.lidovky.cz/relax/zdenka-sip-stankova-deti-jsou-taky-lidi-vychova-instagram-trauma.A230104_142326_ln_magazin_ape;2023-01-07;Autorka populárního instagramového profilu Děti jsou taky lidi Zdeňka Šíp Staňková o fackách, které v Česku stále padají v hojném počtu, informační bulimii tuzemských základek a traumatech, která nikdo nevidí.
lidovky.cz;Jsme jako oči, uši a ústa diváků. Startují prezidentské superdebaty, jak se chystají moderátoři?;https://www.lidovky.cz/domov/prezident-superdebata-ceska-televize-tv-nova-cnn-prima-news.A230106_191242_ln_domov_atv;2023-01-07;Prezidentské superdebaty jsou tu. První odstartuje v neděli večer v České televizi. Z pohledu moderátorů jde o přenosy, které se liší od všech ostatních. Přípravy na ně trvají týdny.
lidovky.cz;McCarthy je šéfem Sněmovny reprezentantů, volba byla nejdelší od roku 1859;https://www.lidovky.cz/svet/mc-carthy-byl-zvolen-predsedou-americke-snemovny-reprezentantu.A230107_073442_ln_zahranici_pev;2023-01-07;Lídr republikánské většiny Kevin McCarthy byl v 15. kole zvolen předsedou americké Sněmovny reprezentantů. Uvedly to tiskové agentury. Volba trvala čtyři dny, byla nejdelší od roku 1859 a připadla na dvouleté výročí útoku na Kapitol.
lidovky.cz;Jak zhodnotit peníze. Je stavební spoření opravdu výhodné?;https://www.lidovky.cz/serialy/novinky-2023-epenize-stavebko-penzijko-stavebni-sporeni-ucet.A230105_102953_ln_specialy_ape;2023-01-07;Stavební spoření patří mezi tradičně velmi oblíbené produkty, jejich smysluplnost je ale nyní v ohrožení. Podobné je to i s výnosností doplňkového penzijního spoření, jehož podmínky se nejspíš budou v dohledné době měnit.
lidovky.cz;Když má řezník všechno maso zkažený, nekoupíš si žádný;https://www.lidovky.cz/nazory/kambersky-poslanec-jiri-navratil-prezidentska-volba-amateri.A230107_132212_ln_nazory_hma;2023-01-07;Lidovecký poslanec Jiří Navrátil je nařčen ze znásilnění maséra, jehož si prý objednal na stránkách Amatéři.cz. Připomeňme, že oznamovatel sám přiznává, že trpí vážnou duševní poruchou. Celý příběh může proto být zcela smyšlený, nemuselo dojít ani ke znásilnění, dokonce ani k jakémukoli setkání dotyčných.
lidovky.cz;Vražda motorovou pilou. Muž v Berlíně zranil policistu a zabil jeho partnerku;https://www.lidovky.cz/svet/vrazda-motorova-pila-berlin.A230107_133411_ln_zahranici_hma;2023-01-07;Policisté v hlavním městě Německa zadrželi muže, který zabil svou sousedku a způsobil závažná poranění jejímu partnerovi, federálnímu policistovi, který nyní bojuje v nemocnici o život. Při útoku použil muž motorovou pilu, na místě hořely také lahve se zápalnou kapalinou.
lidovky.cz;Zemřel signatář Charty 77 a bojovník za práva Maďarů Miklós Duray;https://www.lidovky.cz/svet/nekrolog-miklos-duray-charta-77.A230107_135502_ln_zahranici_hma;2023-01-07;Duše známého středoevropského bojovníka za lidská práva, nejvýznamnějšího zástupce maďarské menšiny na Slovensku posledních více než 40 let, mnohokrát vězněného antikomunistického československého disidenta a signatáře Charty 77 Miklóse Duraye dokončila 30. prosince 2022 putování v materiálním světě. Podlehl dlouhé a těžké nemoci, s níž do poslední chvíle trpělivě bojoval jako Job.
lidovky.cz;Kandidát na ministra Hladík lobboval za zájmy podnikatele, od něhož koupil dům;https://www.lidovky.cz/domov/kandidat-na-ministra-zivotniho-prostredi-petr-hladik-lobboval-za-zajmy-podnikatele.A230107_125153_ln_domov_hma;2023-01-07;Lidovecký kandidát na ministra životního prostředí Petr Hladík lobboval podle zjištění Seznam Zpráv za zájmy podnikatele, od kterého jeho rodina koupila dům. V něm dosud bydlí. Podnikatele policie podezřívá z manipulací v brněnské bytové kauze. Možný budoucí ministr se tak podle Seznam Zpráv ocitl ve střetu zájmů. To však KDU-ČSL odmítá.
lidovky.cz;Příměří dodržujeme, tvrdí Moskva. Ostřelování pokračuje z obou stran;https://www.lidovky.cz/svet/ukrajina-rusko-valka-boje-primeri-vanoce.A230107_140553_ln_zahranici_hma;2023-01-07;Ruská armáda dodržuje dočasné příměří vyhlášené kvůli pravoslavným Vánocům a ukrajinská armáda ruské pozice ostřeluje, hájí se ruské ministerstvo obrany. Podle britské rozvědky ale i ruská armáda pokračuje v bojích na Ukrajině. Ukrajina hlásí, že Rusové v Bachmutu zabili dva lidi, dalších třináct údajně zranili.
lidovky.cz;Nedostatek antibiotik trápí republiku, pacienti s horečkou obíhají lékárny;https://www.lidovky.cz/domov/antibiotika-leky-lekarny-dovoz-lekari-nedostatek-penicilin.A230106_201246_ln_domov_atv;2023-01-07;„Medicínu už dělám třiadvacet let, nic takového jsem ale ještě nezažil,“ hodnotí současný nedostatek antibiotik šéf Sdružení praktických lékařů Petr Šonka.
lidovky.cz;V inzerátu ani komunikaci nebyl náznak intimity, hájí se lidovecký poslanec;https://www.lidovky.cz/domov/vyjadreni-poslanec-kdu-csl-jiri-navratil-narceni-znasilneni-muze-maser.A230107_153730_ln_domov_hma;2023-01-07;Lidovecký poslanec Jiří Navrátil čelí nařčení, že znásilnil devětatřicetiletého maséra. Ten vše nahlásil na policii již loni v listopadu. Navrátil v sobotu na sociální síti zveřejnil svou verzi příběhu, ve které mluví o chronické bolesti zad či hledání maséra. „Ani v inzerátu ani v naší komunikaci nebyl ani náznak něčeho intimního, vůbec,“ hájí se poslanec.
